time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z
0.9118,0.008670481,5.504279891,-3.440478109,6.491075559,0.001335754,0.847976555,-0.530032054,1.63033E-06,0.678052632,0.001223552,0.776747425,-0.485509924,0.008511843,5.404265711,-0.107078582
0.9119,0.008670271,5.50414656,-3.44159244,6.491553208,0.001335624,0.847893622,-0.530164712,1.63025E-06,0.678151518,0.001223433,0.776671458,-0.48563144,0.008512681,5.404797613,-0.107415704
0.912,0.008670061,5.504013207,-3.442706793,6.492031009,0.001335493,0.847810677,-0.530297343,1.63018E-06,0.678250442,0.001223313,0.776595481,-0.485752929,0.008513519,5.405329493,-0.107752858
0.9121,0.008669851,5.503879833,-3.443821167,6.492508961,0.001335362,0.847727722,-0.530429944,1.6301E-06,0.678349405,0.001223193,0.776519494,-0.485874392,0.008514357,5.405861349,-0.108090044
0.9122,0.008669641,5.503746436,-3.444935564,6.492987066,0.001335232,0.847644756,-0.530562518,1.63002E-06,0.678448406,0.001223074,0.776443497,-0.48599583,0.008515194,5.406393182,-0.108427262
0.9123,0.008669431,5.503613017,-3.446049983,6.493465322,0.001335101,0.847561779,-0.530695062,1.62994E-06,0.678547446,0.001222954,0.776367489,-0.486117241,0.008516032,5.406924991,-0.108764513
0.9124,0.008669221,5.503479576,-3.447164424,6.49394373,0.00133497,0.84747879,-0.530827578,1.62987E-06,0.678646525,0.001222834,0.776291472,-0.486238625,0.008516869,5.407456777,-0.109101795
0.9125,0.008669011,5.503346114,-3.448278886,6.49442229,0.001334839,0.847395791,-0.530960066,1.62979E-06,0.678745643,0.001222714,0.776215444,-0.486359984,0.008517707,5.40798854,-0.109439109
0.9126,0.008668801,5.503212629,-3.449393371,6.494901001,0.001334709,0.847312781,-0.531092525,1.62971E-06,0.678844799,0.001222595,0.776139407,-0.486481317,0.008518545,5.408520279,-0.109776455
0.9127,0.008668591,5.503079122,-3.450507878,6.495379864,0.001334578,0.84722976,-0.531224955,1.62963E-06,0.678943994,0.001222475,0.77606336,-0.486602623,0.008519382,5.409051995,-0.110113833
0.9128,0.008668381,5.502945593,-3.451622407,6.495858879,0.001334447,0.847146728,-0.531357357,1.62955E-06,0.679043227,0.001222355,0.775987302,-0.486723903,0.00852022,5.409583687,-0.110451242
0.9129,0.008668171,5.502812042,-3.452736958,6.496338046,0.001334316,0.847063685,-0.531489731,1.62948E-06,0.679142499,0.001222235,0.775911235,-0.486845158,0.008521057,5.410115356,-0.110788684
0.913,0.00866796,5.50267847,-3.45385153,6.496817364,0.001334186,0.846980631,-0.531622075,1.6294E-06,0.67924181,0.001222115,0.775835157,-0.486966386,0.008521894,5.410647001,-0.111126157
0.9131,0.00866775,5.502544875,-3.454966125,6.497296834,0.001334055,0.846897566,-0.531754392,1.62932E-06,0.67934116,0.001221996,0.77575907,-0.487087587,0.008522732,5.411178624,-0.111463662
0.9132,0.00866754,5.502411258,-3.456080742,6.497776456,0.001333924,0.84681449,-0.531886679,1.62924E-06,0.679440548,0.001221876,0.775682972,-0.487208763,0.008523569,5.411710222,-0.111801199
0.9133,0.008667329,5.502277619,-3.457195381,6.498256229,0.001333793,0.846731404,-0.532018938,1.62917E-06,0.679539975,0.001221756,0.775606865,-0.487329913,0.008524406,5.412241798,-0.112138768
0.9134,0.008667119,5.502143958,-3.458310042,6.498736154,0.001333662,0.846648306,-0.532151169,1.62909E-06,0.679639441,0.001221636,0.775530748,-0.487451036,0.008525244,5.41277335,-0.112476368
0.9135,0.008666908,5.502010275,-3.459424725,6.499216231,0.001333531,0.846565198,-0.532283371,1.62901E-06,0.679738945,0.001221516,0.77545462,-0.487572133,0.008526081,5.413304878,-0.112814
0.9136,0.008666698,5.501876571,-3.460539429,6.499696458,0.0013334,0.846482079,-0.532415545,1.62893E-06,0.679838489,0.001221396,0.775378483,-0.487693204,0.008526918,5.413836383,-0.113151664
0.9137,0.008666487,5.501742844,-3.461654156,6.500176838,0.001333269,0.846398949,-0.532547689,1.62886E-06,0.67993807,0.001221276,0.775302336,-0.487814249,0.008527755,5.414367865,-0.113489359
0.9138,0.008666277,5.501609095,-3.462768905,6.500657369,0.001333139,0.846315808,-0.532679806,1.62878E-06,0.680037691,0.001221156,0.775226179,-0.487935268,0.008528592,5.414899323,-0.113827086
0.9139,0.008666066,5.501475324,-3.463883676,6.501138051,0.001333008,0.846232657,-0.532811894,1.6287E-06,0.68013735,0.001221036,0.775150012,-0.48805626,0.008529429,5.415430758,-0.114164845
0.914,0.008665856,5.501341531,-3.464998469,6.501618885,0.001332877,0.846149494,-0.532943953,1.62862E-06,0.680237048,0.001220916,0.775073835,-0.488177227,0.008530266,5.415962169,-0.114502635
0.9141,0.008665645,5.501207716,-3.466113284,6.502099871,0.001332746,0.846066321,-0.533075984,1.62855E-06,0.680336785,0.001220796,0.774997649,-0.488298167,0.008531103,5.416493557,-0.114840457
0.9142,0.008665434,5.501073879,-3.467228121,6.502581007,0.001332615,0.845983137,-0.533207986,1.62847E-06,0.680436561,0.001220676,0.774921452,-0.488419081,0.00853194,5.417024922,-0.11517831
0.9143,0.008665223,5.500940021,-3.468342979,6.503062295,0.001332484,0.845899942,-0.533339959,1.62839E-06,0.680536375,0.001220556,0.774845245,-0.488539969,0.008532777,5.417556263,-0.115516195
0.9144,0.008665013,5.50080614,-3.46945786,6.503543735,0.001332352,0.845816737,-0.533471904,1.62831E-06,0.680636228,0.001220436,0.774769029,-0.488660831,0.008533614,5.418087581,-0.115854111
0.9145,0.008664802,5.500672237,-3.470572763,6.504025326,0.001332221,0.845733521,-0.533603821,1.62823E-06,0.680736119,0.001220316,0.774692803,-0.488781666,0.008534451,5.418618875,-0.116192059
0.9146,0.008664591,5.500538312,-3.471687688,6.504507068,0.00133209,0.845650294,-0.533735708,1.62816E-06,0.68083605,0.001220196,0.774616567,-0.488902476,0.008535288,5.419150145,-0.116530038
0.9147,0.00866438,5.500404365,-3.472802635,6.504988962,0.001331959,0.845567056,-0.533867568,1.62808E-06,0.680936019,0.001220076,0.774540321,-0.489023259,0.008536125,5.419681393,-0.116868048
0.9148,0.008664169,5.500270396,-3.473917604,6.505471007,0.001331828,0.845483808,-0.533999398,1.628E-06,0.681036027,0.001219956,0.774464066,-0.489144016,0.008536961,5.420212617,-0.11720609
0.9149,0.008663958,5.500136405,-3.475032595,6.505953203,0.001331697,0.845400548,-0.5341312,1.62792E-06,0.681136073,0.001219836,0.7743878,-0.489264747,0.008537798,5.420743817,-0.117544163
0.915,0.008663747,5.500002393,-3.476147607,6.50643555,0.001331566,0.845317279,-0.534262974,1.62785E-06,0.681236159,0.001219716,0.774311525,-0.489385452,0.008538635,5.421274994,-0.117882268
0.9151,0.008663536,5.499868358,-3.477262642,6.506918049,0.001331435,0.845233998,-0.534394719,1.62777E-06,0.681336283,0.001219596,0.77423524,-0.48950613,0.008539471,5.421806147,-0.118220404
0.9152,0.008663325,5.499734301,-3.478377699,6.507400699,0.001331303,0.845150707,-0.534526435,1.62769E-06,0.681436446,0.001219475,0.774158945,-0.489626782,0.008540308,5.422337277,-0.118558571
0.9153,0.008663114,5.499600222,-3.479492778,6.5078835,0.001331172,0.845067405,-0.534658123,1.62761E-06,0.681536648,0.001219355,0.774082641,-0.489747409,0.008541144,5.422868384,-0.118896769
0.9154,0.008662903,5.499466121,-3.480607879,6.508366452,0.001331041,0.844984093,-0.534789782,1.62753E-06,0.681636888,0.001219235,0.774006326,-0.489868009,0.008541981,5.423399467,-0.119234999
0.9155,0.008662692,5.499331998,-3.481723002,6.508849555,0.00133091,0.84490077,-0.534921413,1.62746E-06,0.681737167,0.001219115,0.773930002,-0.489988582,0.008542817,5.423930526,-0.119573259
0.9156,0.008662481,5.499197854,-3.482838146,6.50933281,0.001330779,0.844817436,-0.535053015,1.62738E-06,0.681837485,0.001218995,0.773853668,-0.49010913,0.008543654,5.424461562,-0.119911551
0.9157,0.00866227,5.499063687,-3.483953313,6.509816215,0.001330647,0.844734092,-0.535184589,1.6273E-06,0.681937842,0.001218874,0.773777325,-0.490229652,0.00854449,5.424992575,-0.120249875
0.9158,0.008662058,5.498929498,-3.485068502,6.510299772,0.001330516,0.844650737,-0.535316134,1.62722E-06,0.682038237,0.001218754,0.773700972,-0.490350147,0.008545327,5.425523564,-0.120588229
0.9159,0.008661847,5.498795287,-3.486183713,6.510783479,0.001330385,0.844567371,-0.53544765,1.62714E-06,0.682138671,0.001218634,0.773624609,-0.490470616,0.008546163,5.426054529,-0.120926614
0.916,0.008661636,5.498661054,-3.487298946,6.511267338,0.001330253,0.844483995,-0.535579138,1.62707E-06,0.682239144,0.001218514,0.773548236,-0.490591059,0.008546999,5.426585471,-0.121265031
0.9161,0.008661424,5.498526799,-3.488414201,6.511751348,0.001330122,0.844400608,-0.535710597,1.62699E-06,0.682339656,0.001218393,0.773471854,-0.490711476,0.008547836,5.42711639,-0.121603478
0.9162,0.008661213,5.498392523,-3.489529477,6.512235509,0.001329991,0.844317211,-0.535842027,1.62691E-06,0.682440207,0.001218273,0.773395462,-0.490831866,0.008548672,5.427647285,-0.121941957
0.9163,0.008661002,5.498258224,-3.490644776,6.512719821,0.001329859,0.844233803,-0.535973429,1.62683E-06,0.682540796,0.001218153,0.77331906,-0.49095223,0.008549508,5.428178157,-0.122280466
0.9164,0.00866079,5.498123903,-3.491760097,6.513204283,0.001329728,0.844150385,-0.536104803,1.62675E-06,0.682641424,0.001218032,0.773242649,-0.491072569,0.008550344,5.428709005,-0.122619007
0.9165,0.008660579,5.49798956,-3.49287544,6.513688897,0.001329597,0.844066956,-0.536236147,1.62668E-06,0.682742091,0.001217912,0.773166228,-0.49119288,0.00855118,5.429239829,-0.122957579
0.9166,0.008660367,5.497855196,-3.493990804,6.514173662,0.001329465,0.843983517,-0.536367464,1.6266E-06,0.682842797,0.001217792,0.773089798,-0.491313166,0.008552016,5.42977063,-0.123296181
0.9167,0.008660156,5.497720809,-3.495106191,6.514658577,0.001329334,0.843900067,-0.536498751,1.62652E-06,0.682943541,0.001217671,0.773013357,-0.491433426,0.008552852,5.430301408,-0.123634815
0.9168,0.008659944,5.4975864,-3.4962216,6.515143644,0.001329202,0.843816606,-0.53663001,1.62644E-06,0.683044324,0.001217551,0.772936908,-0.491553659,0.008553688,5.430832162,-0.123973479
0.9169,0.008659732,5.497451969,-3.497337031,6.515628861,0.001329071,0.843733136,-0.536761241,1.62636E-06,0.683145147,0.00121743,0.772860448,-0.491673866,0.008554524,5.431362892,-0.124312174
0.917,0.008659521,5.497317517,-3.498452483,6.516114229,0.001328939,0.843649654,-0.536892442,1.62629E-06,0.683246007,0.00121731,0.772783979,-0.491794047,0.00855536,5.431893599,-0.1246509
0.9171,0.008659309,5.497183042,-3.499567958,6.516599748,0.001328808,0.843566163,-0.537023616,1.62621E-06,0.683346907,0.001217189,0.772707501,-0.491914202,0.008556196,5.432424283,-0.124989657
0.9172,0.008659097,5.497048545,-3.500683455,6.517085418,0.001328676,0.84348266,-0.53715476,1.62613E-06,0.683447846,0.001217069,0.772631013,-0.492034331,0.008557032,5.432954943,-0.125328445
0.9173,0.008658885,5.496914027,-3.501798973,6.517571238,0.001328545,0.843399148,-0.537285876,1.62605E-06,0.683548823,0.001216948,0.772554515,-0.492154433,0.008557868,5.433485579,-0.125667263
0.9174,0.008658674,5.496779486,-3.502914514,6.518057209,0.001328413,0.843315625,-0.537416964,1.62597E-06,0.683649839,0.001216828,0.772478008,-0.492274509,0.008558703,5.434016192,-0.126006112
0.9175,0.008658462,5.496644923,-3.504030077,6.518543331,0.001328282,0.843232091,-0.537548022,1.6259E-06,0.683750894,0.001216707,0.772401491,-0.492394559,0.008559539,5.434546781,-0.126344992
0.9176,0.00865825,5.496510339,-3.505145661,6.519029604,0.00132815,0.843148547,-0.537679053,1.62582E-06,0.683851988,0.001216587,0.772324964,-0.492514583,0.008560375,5.435077347,-0.126683903
0.9177,0.008658038,5.496375732,-3.506261268,6.519516027,0.001328019,0.843064993,-0.537810054,1.62574E-06,0.68395312,0.001216466,0.772248429,-0.492634581,0.008561211,5.435607889,-0.127022844
0.9178,0.008657826,5.496241103,-3.507376897,6.520002601,0.001327887,0.842981428,-0.537941027,1.62566E-06,0.684054292,0.001216346,0.772171883,-0.492754552,0.008562046,5.436138408,-0.127361816
0.9179,0.008657614,5.496106453,-3.508492547,6.520489326,0.001327755,0.842897853,-0.538071972,1.62558E-06,0.684155502,0.001216225,0.772095328,-0.492874497,0.008562882,5.436668903,-0.127700819
0.918,0.008657402,5.49597178,-3.50960822,6.520976201,0.001327624,0.842814267,-0.538202887,1.62551E-06,0.684256751,0.001216105,0.772018764,-0.492994416,0.008563717,5.437199374,-0.128039852
0.9181,0.00865719,5.495837086,-3.510723914,6.521463227,0.001327492,0.842730672,-0.538333774,1.62543E-06,0.684358039,0.001215984,0.77194219,-0.493114309,0.008564553,5.437729822,-0.128378915
0.9182,0.008656978,5.495702369,-3.511839631,6.521950404,0.00132736,0.842647066,-0.538464633,1.62535E-06,0.684459365,0.001215863,0.771865607,-0.493234176,0.008565388,5.438260247,-0.12871801
0.9183,0.008656766,5.495567631,-3.512955369,6.522437731,0.001327229,0.842563449,-0.538595463,1.62527E-06,0.684560731,0.001215743,0.771789014,-0.493354016,0.008566224,5.438790648,-0.129057135
0.9184,0.008656554,5.49543287,-3.51407113,6.522925208,0.001327097,0.842479822,-0.538726264,1.62519E-06,0.684662135,0.001215622,0.771712412,-0.49347383,0.008567059,5.439321025,-0.12939629
0.9185,0.008656341,5.495298088,-3.515186912,6.523412836,0.001326965,0.842396185,-0.538857037,1.62511E-06,0.684763578,0.001215501,0.7716358,-0.493593618,0.008567895,5.439851379,-0.129735476
0.9186,0.008656129,5.495163283,-3.516302717,6.523900615,0.001326833,0.842312538,-0.538987781,1.62504E-06,0.68486506,0.001215381,0.771559179,-0.49371338,0.00856873,5.440381709,-0.130074692
0.9187,0.008655917,5.495028457,-3.517418543,6.524388544,0.001326702,0.84222888,-0.539118497,1.62496E-06,0.684966581,0.00121526,0.771482549,-0.493833115,0.008569565,5.440912015,-0.130413939
0.9188,0.008655705,5.494893609,-3.518534391,6.524876624,0.00132657,0.842145212,-0.539249183,1.62488E-06,0.685068141,0.001215139,0.771405909,-0.493952825,0.0085704,5.441442298,-0.130753216
0.9189,0.008655492,5.494758738,-3.519650262,6.525364854,0.001326438,0.842061534,-0.539379842,1.6248E-06,0.685169739,0.001215019,0.771329259,-0.494072508,0.008571236,5.441972558,-0.131092523
0.919,0.00865528,5.494623846,-3.520766154,6.525853234,0.001326306,0.841977845,-0.539510471,1.62472E-06,0.685271377,0.001214898,0.771252601,-0.494192165,0.008572071,5.442502793,-0.131431861
0.9191,0.008655068,5.494488932,-3.521882068,6.526341765,0.001326174,0.841894147,-0.539641072,1.62465E-06,0.685373053,0.001214777,0.771175932,-0.494311795,0.008572906,5.443033006,-0.131771229
0.9192,0.008654855,5.494353995,-3.522998005,6.526830446,0.001326043,0.841810438,-0.539771645,1.62457E-06,0.685474768,0.001214656,0.771099255,-0.4944314,0.008573741,5.443563194,-0.132110628
0.9193,0.008654643,5.494219037,-3.524113963,6.527319278,0.001325911,0.841726719,-0.539902188,1.62449E-06,0.685576522,0.001214536,0.771022568,-0.494550978,0.008574576,5.444093359,-0.132450057
0.9194,0.00865443,5.494084057,-3.525229943,6.52780826,0.001325779,0.841642989,-0.540032704,1.62441E-06,0.685678315,0.001214415,0.770945872,-0.49467053,0.008575411,5.444623501,-0.132789516
0.9195,0.008654218,5.493949054,-3.526345946,6.528297392,0.001325647,0.84155925,-0.54016319,1.62433E-06,0.685780147,0.001214294,0.770869166,-0.494790056,0.008576246,5.445153619,-0.133129005
0.9196,0.008654005,5.49381403,-3.52746197,6.528786674,0.001325515,0.8414755,-0.540293648,1.62425E-06,0.685882017,0.001214173,0.770792451,-0.494909555,0.008577081,5.445683713,-0.133468525
0.9197,0.008653793,5.493678984,-3.528578016,6.529276107,0.001325383,0.84139174,-0.540424077,1.62418E-06,0.685983927,0.001214052,0.770715727,-0.495029029,0.008577916,5.446213783,-0.133808074
0.9198,0.00865358,5.493543916,-3.529694084,6.52976569,0.001325251,0.84130797,-0.540554478,1.6241E-06,0.686085875,0.001213932,0.770638994,-0.495148476,0.008578751,5.446743831,-0.134147654
0.9199,0.008653367,5.493408826,-3.530810174,6.530255423,0.001325119,0.84122419,-0.54068485,1.62402E-06,0.686187862,0.001213811,0.770562251,-0.495267897,0.008579586,5.447273854,-0.134487264
0.92,0.008653155,5.493273714,-3.531926286,6.530745307,0.001324987,0.841140399,-0.540815193,1.62394E-06,0.686289888,0.00121369,0.770485499,-0.495387291,0.008580421,5.447803854,-0.134826905
0.9201,0.008652942,5.49313858,-3.53304242,6.53123534,0.001324855,0.841056599,-0.540945508,1.62386E-06,0.686391953,0.001213569,0.770408737,-0.49550666,0.008581255,5.44833383,-0.135166575
0.9202,0.008652729,5.493003424,-3.534158576,6.531725524,0.001324723,0.840972788,-0.541075794,1.62378E-06,0.686494057,0.001213448,0.770331967,-0.495626002,0.00858209,5.448863782,-0.135506275
0.9203,0.008652516,5.492868246,-3.535274754,6.532215858,0.001324591,0.840888967,-0.541206052,1.62371E-06,0.6865962,0.001213327,0.770255187,-0.495745318,0.008582925,5.449393711,-0.135846005
0.9204,0.008652303,5.492733046,-3.536390954,6.532706342,0.001324459,0.840805136,-0.541336281,1.62363E-06,0.686698381,0.001213206,0.770178398,-0.495864608,0.008583759,5.449923617,-0.136185766
0.9205,0.00865209,5.492597824,-3.537507176,6.533196977,0.001324327,0.840721295,-0.541466481,1.62355E-06,0.686800602,0.001213085,0.770101599,-0.495983872,0.008584594,5.450453498,-0.136525556
0.9206,0.008651878,5.49246258,-3.53862342,6.533687761,0.001324195,0.840637444,-0.541596653,1.62347E-06,0.686902861,0.001212964,0.770024792,-0.496103109,0.008585429,5.450983356,-0.136865377
0.9207,0.008651665,5.492327314,-3.539739686,6.534178695,0.001324063,0.840553583,-0.541726796,1.62339E-06,0.68700516,0.001212843,0.769947975,-0.49622232,0.008586263,5.451513191,-0.137205227
0.9208,0.008651452,5.492192026,-3.540855974,6.53466978,0.001323931,0.840469712,-0.54185691,1.62331E-06,0.687107497,0.001212722,0.769871149,-0.496341505,0.008587098,5.452043001,-0.137545107
0.9209,0.008651239,5.492056716,-3.541972284,6.535161014,0.001323799,0.840385831,-0.541986996,1.62323E-06,0.687209873,0.001212601,0.769794313,-0.496460664,0.008587932,5.452572789,-0.137885017
0.921,0.008651026,5.491921385,-3.543088615,6.535652398,0.001323667,0.840301939,-0.542117053,1.62316E-06,0.687312288,0.00121248,0.769717469,-0.496579796,0.008588767,5.453102552,-0.138224957
0.9211,0.008650812,5.491786031,-3.544204969,6.536143933,0.001323535,0.840218038,-0.542247081,1.62308E-06,0.687414742,0.001212359,0.769640615,-0.496698902,0.008589601,5.453632292,-0.138564927
0.9212,0.008650599,5.491650655,-3.545321345,6.536635617,0.001323402,0.840134127,-0.542377081,1.623E-06,0.687517235,0.001212238,0.769563752,-0.496817982,0.008590435,5.454162008,-0.138904927
0.9213,0.008650386,5.491515258,-3.546437742,6.537127451,0.00132327,0.840050205,-0.542507052,1.62292E-06,0.687619766,0.001212117,0.76948688,-0.496937036,0.00859127,5.4546917,-0.139244956
0.9214,0.008650173,5.491379838,-3.547554162,6.537619435,0.001323138,0.839966274,-0.542636995,1.62284E-06,0.687722337,0.001211996,0.769409999,-0.497056063,0.008592104,5.455221369,-0.139585015
0.9215,0.00864996,5.491244397,-3.548670603,6.53811157,0.001323006,0.839882333,-0.542766908,1.62276E-06,0.687824946,0.001211875,0.769333109,-0.497175064,0.008592938,5.455751015,-0.139925104
0.9216,0.008649747,5.491108933,-3.549787067,6.538603854,0.001322874,0.839798381,-0.542896794,1.62269E-06,0.687927595,0.001211754,0.769256209,-0.49729404,0.008593772,5.456280636,-0.140265223
0.9217,0.008649533,5.490973448,-3.550903552,6.539096287,0.001322741,0.83971442,-0.54302665,1.62261E-06,0.688030282,0.001211633,0.769179301,-0.497412988,0.008594607,5.456810234,-0.140605371
0.9218,0.00864932,5.49083794,-3.55202006,6.539588871,0.001322609,0.839630449,-0.543156478,1.62253E-06,0.688133009,0.001211511,0.769102383,-0.497531911,0.008595441,5.457339808,-0.140945549
0.9219,0.008649107,5.490702411,-3.553136589,6.540081604,0.001322477,0.839546468,-0.543286277,1.62245E-06,0.688235774,0.00121139,0.769025456,-0.497650807,0.008596275,5.457869359,-0.141285757
0.922,0.008648893,5.490566859,-3.554253141,6.540574488,0.001322345,0.839462477,-0.543416048,1.62237E-06,0.688338578,0.001211269,0.76894852,-0.497769677,0.008597109,5.458398885,-0.141625995
0.9221,0.00864868,5.490431286,-3.555369714,6.541067521,0.001322212,0.839378476,-0.54354579,1.62229E-06,0.688441421,0.001211148,0.768871575,-0.497888521,0.008597943,5.458928389,-0.141966262
0.9222,0.008648466,5.490295691,-3.556486309,6.541560703,0.00132208,0.839294465,-0.543675504,1.62221E-06,0.688544303,0.001211027,0.768794621,-0.498007339,0.008598777,5.459457868,-0.142306558
0.9223,0.008648253,5.490160073,-3.557602927,6.542054036,0.001321948,0.839210444,-0.543805188,1.62214E-06,0.688647224,0.001210905,0.768717658,-0.49812613,0.008599611,5.459987324,-0.142646884
0.9224,0.008648039,5.490024434,-3.558719566,6.542547518,0.001321815,0.839126414,-0.543934844,1.62206E-06,0.688750184,0.001210784,0.768640686,-0.498244895,0.008600445,5.460516756,-0.14298724
0.9225,0.008647826,5.489888773,-3.559836227,6.54304115,0.001321683,0.839042373,-0.544064472,1.62198E-06,0.688853183,0.001210663,0.768563705,-0.498363634,0.008601279,5.461046164,-0.143327625
0.9226,0.008647612,5.48975309,-3.56095291,6.543534931,0.001321551,0.838958323,-0.544194071,1.6219E-06,0.688956221,0.001210542,0.768486714,-0.498482347,0.008602112,5.461575549,-0.14366804
0.9227,0.008647398,5.489617385,-3.562069615,6.544028863,0.001321418,0.838874262,-0.544323641,1.62182E-06,0.689059297,0.00121042,0.768409715,-0.498601033,0.008602946,5.46210491,-0.144008484
0.9228,0.008647185,5.489481658,-3.563186342,6.544522943,0.001321286,0.838790192,-0.544453182,1.62174E-06,0.689162413,0.001210299,0.768332707,-0.498719693,0.00860378,5.462634247,-0.144348957
0.9229,0.008646971,5.489345909,-3.564303091,6.545017174,0.001321153,0.838706112,-0.544582695,1.62166E-06,0.689265568,0.001210178,0.76825569,-0.498838327,0.008604614,5.463163561,-0.14468946
0.923,0.008646757,5.489210138,-3.565419862,6.545511554,0.001321021,0.838622023,-0.544712179,1.62158E-06,0.689368761,0.001210057,0.768178663,-0.498956935,0.008605447,5.463692851,-0.145029992
0.9231,0.008646543,5.489074345,-3.566536655,6.546006083,0.001320888,0.838537923,-0.544841635,1.62151E-06,0.689471994,0.001209935,0.768101628,-0.499075516,0.008606281,5.464222117,-0.145370554
0.9232,0.00864633,5.488938531,-3.567653469,6.546500762,0.001320756,0.838453814,-0.544971062,1.62143E-06,0.689575266,0.001209814,0.768024584,-0.499194071,0.008607115,5.46475136,-0.145711145
0.9233,0.008646116,5.488802694,-3.568770306,6.546995591,0.001320623,0.838369695,-0.54510046,1.62135E-06,0.689678576,0.001209692,0.767947531,-0.4993126,0.008607948,5.465280578,-0.146051765
0.9234,0.008645902,5.488666835,-3.569887165,6.547490569,0.001320491,0.838285566,-0.545229829,1.62127E-06,0.689781925,0.001209571,0.767870468,-0.499431103,0.008608782,5.465809773,-0.146392415
0.9235,0.008645688,5.488530954,-3.571004046,6.547985696,0.001320358,0.838201427,-0.54535917,1.62119E-06,0.689885314,0.00120945,0.767793397,-0.499549579,0.008609615,5.466338945,-0.146733094
0.9236,0.008645474,5.488395052,-3.572120948,6.548480973,0.001320226,0.838117279,-0.545488482,1.62111E-06,0.689988741,0.001209328,0.767716317,-0.499668029,0.008610449,5.466868092,-0.147073802
0.9237,0.00864526,5.488259127,-3.573237873,6.5489764,0.001320093,0.83803312,-0.545617766,1.62103E-06,0.690092208,0.001209207,0.767639228,-0.499786453,0.008611282,5.467397216,-0.147414539
0.9238,0.008645046,5.488123181,-3.574354819,6.549471976,0.001319961,0.837948952,-0.545747021,1.62095E-06,0.690195713,0.001209085,0.76756213,-0.499904851,0.008612116,5.467926316,-0.147755306
0.9239,0.008644832,5.487987212,-3.575471788,6.549967701,0.001319828,0.837864775,-0.545876247,1.62088E-06,0.690299257,0.001208964,0.767485023,-0.500023222,0.008612949,5.468455393,-0.148096101
0.924,0.008644618,5.487851222,-3.576588778,6.550463575,0.001319696,0.837780587,-0.546005445,1.6208E-06,0.690402841,0.001208843,0.767407908,-0.500141567,0.008613782,5.468984445,-0.148436926
0.9241,0.008644404,5.48771521,-3.57770579,6.550959599,0.001319563,0.83769639,-0.546134614,1.62072E-06,0.690506463,0.001208721,0.767330783,-0.500259886,0.008614616,5.469513474,-0.14877778
0.9242,0.00864419,5.487579175,-3.578822825,6.551455772,0.00131943,0.837612184,-0.546263754,1.62064E-06,0.690610124,0.0012086,0.76725365,-0.500378179,0.008615449,5.47004248,-0.149118663
0.9243,0.008643975,5.487443119,-3.579939881,6.551952095,0.001319298,0.837527967,-0.546392866,1.62056E-06,0.690713825,0.001208478,0.767176507,-0.500496445,0.008616282,5.470571461,-0.149459575
0.9244,0.008643761,5.487307041,-3.581056959,6.552448567,0.001319165,0.837443741,-0.546521949,1.62048E-06,0.690817564,0.001208357,0.767099356,-0.500614685,0.008617115,5.471100419,-0.149800516
0.9245,0.008643547,5.487170941,-3.582174059,6.552945188,0.001319032,0.837359505,-0.546651003,1.6204E-06,0.690921342,0.001208235,0.767022196,-0.500732899,0.008617948,5.471629353,-0.150141486
0.9246,0.008643333,5.487034819,-3.583291181,6.553441958,0.0013189,0.83727526,-0.546780029,1.62032E-06,0.691025159,0.001208114,0.766945027,-0.500851087,0.008618781,5.472158263,-0.150482485
0.9247,0.008643118,5.486898675,-3.584408325,6.553938878,0.001318767,0.837191005,-0.546909026,1.62024E-06,0.691129016,0.001207992,0.76686785,-0.500969248,0.008619614,5.472687149,-0.150823514
0.9248,0.008642904,5.486762509,-3.585525491,6.554435946,0.001318634,0.83710674,-0.547037994,1.62017E-06,0.691232911,0.00120787,0.766790663,-0.501087383,0.008620447,5.473216012,-0.151164571
0.9249,0.008642689,5.486626321,-3.586642679,6.554933164,0.001318502,0.837022466,-0.547166933,1.62009E-06,0.691336845,0.001207749,0.766713468,-0.501205492,0.00862128,5.473744851,-0.151505656
0.925,0.008642475,5.486490111,-3.587759889,6.555430531,0.001318369,0.836938182,-0.547295844,1.62001E-06,0.691440818,0.001207627,0.766636264,-0.501323575,0.008622113,5.474273666,-0.151846771
0.9251,0.008642261,5.48635388,-3.58887712,6.555928048,0.001318236,0.836853889,-0.547424727,1.61993E-06,0.691544831,0.001207506,0.766559051,-0.501441631,0.008622946,5.474802457,-0.152187915
0.9252,0.008642046,5.486217626,-3.589994374,6.556425713,0.001318103,0.836769585,-0.54755358,1.61985E-06,0.691648882,0.001207384,0.766481829,-0.501559661,0.008623779,5.475331225,-0.152529088
0.9253,0.008641832,5.48608135,-3.59111165,6.556923527,0.00131797,0.836685273,-0.547682405,1.61977E-06,0.691752972,0.001207262,0.766404598,-0.501677665,0.008624612,5.475859969,-0.152870289
0.9254,0.008641617,5.485945053,-3.592228947,6.557421491,0.001317838,0.836600951,-0.547811202,1.61969E-06,0.691857102,0.001207141,0.766327359,-0.501795643,0.008625445,5.476388689,-0.153211519
0.9255,0.008641402,5.485808733,-3.593346267,6.557919603,0.001317705,0.836516619,-0.547939969,1.61961E-06,0.69196127,0.001207019,0.766250111,-0.501913594,0.008626278,5.476917385,-0.153552778
