time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z,,,,Condition 1
0.6301,0.009050082,6.413159669,0.231878669,6.417356665,0.001410251,0.999345993,0.03613305,1.78E-06,0.664023562,0.001525143,1.080762333,0.039076796,0.006001738,4.25341514,0.652514095,,,,
0.6302,0.009049962,6.413074399,0.230812399,6.41723301,0.001410259,0.999351962,0.035967589,1.78E-06,0.663998187,0.001525153,1.080768788,0.038897855,0.006002653,4.254063305,0.652342801,,,,
0.6303,0.009049842,6.412989118,0.229746118,6.417109521,0.001410268,0.999357904,0.035802119,1.78E-06,0.663972847,0.001525162,1.080775213,0.038718904,0.006003567,4.254711459,0.652171431,,,,
0.6304,0.009049722,6.412903828,0.228679828,6.416986199,0.001410276,0.999363818,0.03563664,1.78E-06,0.663947541,0.001525171,1.08078161,0.038539944,0.006004482,4.255359601,0.651999983,,,,
0.6305,0.009049602,6.412818529,0.227613529,6.416863042,0.001410284,0.999369706,0.035471153,1.78E-06,0.66392227,0.00152518,1.080787977,0.038360974,0.006005397,4.256007731,0.651828458,,,,
0.6306,0.009049482,6.41273322,0.22654722,6.416740051,0.001410293,0.999375566,0.035305656,1.78E-06,0.663897034,0.001525189,1.080794315,0.038181995,0.006006311,4.25665585,0.651656856,,,,
0.6307,0.009049362,6.412647901,0.225480901,6.416617227,0.001410301,0.999381399,0.035140151,1.78E-06,0.663871832,0.001525198,1.080800623,0.038003006,0.006007226,4.257303958,0.651485177,,,,
0.6308,0.009049241,6.412562573,0.224414573,6.416494568,0.001410309,0.999387205,0.034974638,1.78E-06,0.663846664,0.001525207,1.080806902,0.037824008,0.00600814,4.257952054,0.651313421,,,,
0.6309,0.009049121,6.412477235,0.223348235,6.416372076,0.001410317,0.999392984,0.034809115,1.78E-06,0.663821531,0.001525215,1.080813152,0.037645001,0.006009055,4.258600138,0.651141587,,,,
0.631,0.009049001,6.412391888,0.222281888,6.416249749,0.001410326,0.999398736,0.034643584,1.78E-06,0.663796432,0.001525224,1.080819372,0.037465984,0.006009969,4.259248211,0.650969677,,,,
0.6311,0.009048881,6.412306531,0.221215531,6.416127589,0.001410334,0.99940446,0.034478044,1.78E-06,0.663771368,0.001525233,1.080825563,0.037286957,0.006010884,4.259896272,0.650797689,,,,
0.6312,0.00904876,6.412221164,0.220149164,6.416005595,0.001410342,0.999410158,0.034312496,1.78E-06,0.663746339,0.001525242,1.080831725,0.037107922,0.006011798,4.260544322,0.650625624,,,,
0.6313,0.00904864,6.412135788,0.219082788,6.415883767,0.00141035,0.999415828,0.034146938,1.78E-06,0.663721344,0.00152525,1.080837857,0.036928877,0.006012713,4.26119236,0.650453482,,,,
0.6314,0.00904852,6.412050402,0.218016402,6.415762105,0.001410358,0.999421471,0.033981373,1.78E-06,0.663696383,0.001525259,1.08084396,0.036749822,0.006013627,4.261840386,0.650281263,,,,
0.6315,0.0090484,6.411965007,0.216950007,6.41564061,0.001410366,0.999427087,0.033815798,1.78E-06,0.663671457,0.001525268,1.080850033,0.036570758,0.006014542,4.262488401,0.650108967,,,,
0.6316,0.009048279,6.411879602,0.215883602,6.41551928,0.001410374,0.999432676,0.033650215,1.78E-06,0.663646566,0.001525276,1.080856078,0.036391685,0.006015456,4.263136404,0.649936594,,,,
0.6317,0.009048159,6.411794187,0.214817187,6.415398116,0.001410382,0.999438238,0.033484623,1.78E-06,0.663621709,0.001525285,1.080862092,0.036212603,0.006016371,4.263784396,0.649764144,,,,
0.6318,0.009048039,6.411708763,0.213750763,6.415277119,0.001410389,0.999443772,0.033319023,1.78E-06,0.663596886,0.001525293,1.080868078,0.036033511,0.006017285,4.264432376,0.649591616,,,,
0.6319,0.009047918,6.411623329,0.212684329,6.415156288,0.001410397,0.999449279,0.033153413,1.78E-06,0.663572098,0.001525302,1.080874034,0.03585441,0.006018199,4.265080345,0.649419012,,,,
0.632,0.009047798,6.411537885,0.211617885,6.415035623,0.001410405,0.999454759,0.032987796,1.78E-06,0.663547345,0.00152531,1.08087996,0.035675299,0.006019114,4.265728302,0.64924633,,,,
0.6321,0.009047678,6.411452432,0.210551432,6.414915124,0.001410413,0.999460212,0.03282217,1.78E-06,0.663522626,0.001525318,1.080885857,0.035496179,0.006020028,4.266376247,0.649073572,,,,
0.6322,0.009047557,6.411366969,0.209484969,6.414794792,0.00141042,0.999465638,0.032656535,1.78E-06,0.663497941,0.001525327,1.080891725,0.03531705,0.006020942,4.267024181,0.648900736,,,,
0.6323,0.009047437,6.411281496,0.208418496,6.414674625,0.001410428,0.999471036,0.032490891,1.78E-06,0.663473291,0.001525335,1.080897563,0.035137912,0.006021857,4.267672103,0.648727824,,,,
0.6324,0.009047316,6.411196014,0.207352014,6.414554625,0.001410436,0.999476408,0.032325239,1.78E-06,0.663448675,0.001525343,1.080903372,0.034958764,0.006022771,4.268320013,0.648554834,,,,
0.6325,0.009047196,6.411110522,0.206285522,6.414434791,0.001410443,0.999481752,0.032159579,1.78E-06,0.663424094,0.001525351,1.080909152,0.034779608,0.006023685,4.268967912,0.648381767,,,,
0.6326,0.009047075,6.41102502,0.20521902,6.414315123,0.001410451,0.999487069,0.03199391,1.78E-06,0.663399548,0.00152536,1.080914902,0.034600442,0.0060246,4.2696158,0.648208624,,,,
0.6327,0.009046955,6.410939508,0.204152508,6.414195622,0.001410458,0.999492358,0.031828232,1.78E-06,0.663375036,0.001525368,1.080920622,0.034421266,0.006025514,4.270263675,0.648035403,,,,
0.6328,0.009046835,6.410853987,0.203085987,6.414076286,0.001410466,0.999497621,0.031662546,1.78E-06,0.663350558,0.001525376,1.080926313,0.034242082,0.006026428,4.270911539,0.647862105,,,,
0.6329,0.009046714,6.410768456,0.202019456,6.413957117,0.001410473,0.999502856,0.031496852,1.78E-06,0.663326115,0.001525384,1.080931975,0.034062888,0.006027342,4.271559392,0.64768873,,,,
0.633,0.009046594,6.410682915,0.200952915,6.413838114,0.00141048,0.999508064,0.031331149,1.78E-06,0.663301707,0.001525392,1.080937607,0.033883685,0.006028256,4.272207232,0.647515279,,,,
0.6331,0.009046473,6.410597365,0.199886365,6.413719277,0.001410488,0.999513245,0.031165437,1.78E-06,0.663277333,0.0015254,1.08094321,0.033704473,0.006029171,4.272855061,0.64734175,,,,
0.6332,0.009046353,6.410511804,0.198819804,6.413600607,0.001410495,0.999518398,0.030999717,1.78E-06,0.663252993,0.001525408,1.080948783,0.033525252,0.006030085,4.273502879,0.647168144,,,,
0.6333,0.009046232,6.410426234,0.197753234,6.413482103,0.001410502,0.999523524,0.030833989,1.78E-06,0.663228688,0.001525416,1.080954327,0.033346022,0.006030999,4.274150685,0.646994462,,,,
0.6334,0.009046111,6.410340655,0.196686655,6.413363765,0.00141051,0.999528623,0.030668252,1.78E-06,0.663204418,0.001525423,1.080959842,0.033166783,0.006031913,4.274798479,0.646820702,,,,
0.6335,0.009045991,6.410255065,0.195620065,6.413245593,0.001410517,0.999533695,0.030502506,1.78E-06,0.663180182,0.001525431,1.080965327,0.032987534,0.006032827,4.275446261,0.646646866,,,,
0.6336,0.00904587,6.410169466,0.194553466,6.413127588,0.001410524,0.99953874,0.030336753,1.78E-06,0.66315598,0.001525439,1.080970782,0.032808276,0.006033741,4.276094032,0.646472952,,,,
0.6337,0.00904575,6.410083857,0.193486857,6.413009749,0.001410531,0.999543757,0.030170991,1.78E-06,0.663131813,0.001525447,1.080976208,0.03262901,0.006034655,4.276741791,0.646298962,,,,
0.6338,0.009045629,6.409998238,0.192420238,6.412892076,0.001410538,0.999548747,0.03000522,1.78E-06,0.663107681,0.001525454,1.080981605,0.032449734,0.006035569,4.277389539,0.646124895,,,,
0.6339,0.009045508,6.409912609,0.191353609,6.41277457,0.001410545,0.999553709,0.029839441,1.78E-06,0.663083583,0.001525462,1.080986972,0.032270449,0.006036483,4.278037275,0.64595075,,,,
0.634,0.009045388,6.409826971,0.190286971,6.41265723,0.001410552,0.999558645,0.029673654,1.78E-06,0.663059519,0.001525469,1.080992309,0.032091155,0.006037397,4.278684999,0.645776529,,,,
0.6341,0.009045267,6.409741322,0.189220322,6.412540056,0.001410559,0.999563553,0.029507858,1.78E-06,0.66303549,0.001525477,1.080997617,0.031911852,0.006038311,4.279332711,0.645602231,,,,
0.6342,0.009045147,6.409655664,0.188153664,6.412423048,0.001410566,0.999568434,0.029342054,1.78E-06,0.663011495,0.001525484,1.081002896,0.03173254,0.006039225,4.279980412,0.645427856,,,,
0.6343,0.009045026,6.409569996,0.187086996,6.412306207,0.001410573,0.999573288,0.029176242,1.78E-06,0.662987535,0.001525492,1.081008145,0.031553219,0.006040139,4.280628101,0.645253404,,,,
0.6344,0.009044905,6.409484319,0.186020319,6.412189532,0.00141058,0.999578114,0.029010421,1.78E-06,0.66296361,0.001525499,1.081013364,0.031373889,0.006041053,4.281275779,0.645078876,,,,
0.6345,0.009044784,6.409398631,0.184953631,6.412073024,0.001410587,0.999582913,0.028844592,1.78E-06,0.662939719,0.001525507,1.081018554,0.03119455,0.006041967,4.281923444,0.64490427,,,,
0.6346,0.009044664,6.409312933,0.183886933,6.411956682,0.001410593,0.999587685,0.028678755,1.78E-06,0.662915862,0.001525514,1.081023715,0.031015202,0.006042881,4.282571098,0.644729587,,,,
0.6347,0.009044543,6.409227226,0.182820226,6.411840506,0.0014106,0.999592429,0.028512909,1.78E-06,0.66289204,0.001525521,1.081028846,0.030835845,0.006043795,4.283218741,0.644554828,,,,
0.6348,0.009044422,6.409141509,0.181753509,6.411724497,0.001410607,0.999597146,0.028347055,1.78E-06,0.662868252,0.001525528,1.081033947,0.030656479,0.006044709,4.283866371,0.644379992,,,,
0.6349,0.009044301,6.409055782,0.180686782,6.411608653,0.001410613,0.999601836,0.028181193,1.78E-06,0.662844499,0.001525536,1.081039019,0.030477104,0.006045623,4.28451399,0.644205079,,,,
0.635,0.009044181,6.408970045,0.179620045,6.411492977,0.00141062,0.999606499,0.028015323,1.78E-06,0.66282078,0.001525543,1.081044061,0.03029772,0.006046537,4.285161597,0.644030089,,,,
0.6351,0.00904406,6.408884298,0.178553298,6.411377467,0.001410627,0.999611134,0.027849444,1.78E-06,0.662797096,0.00152555,1.081049074,0.030118328,0.006047451,4.285809193,0.643855022,,,,
0.6352,0.009043939,6.408798541,0.177486541,6.411262123,0.001410633,0.999615742,0.027683557,1.78E-06,0.662773447,0.001525557,1.081054057,0.029938926,0.006048364,4.286456777,0.643679879,,,,
0.6353,0.009043818,6.408712774,0.176419774,6.411146945,0.00141064,0.999620322,0.027517662,1.78E-06,0.662749831,0.001525564,1.081059011,0.029759515,0.006049278,4.287104349,0.643504658,,,,
0.6354,0.009043697,6.408626998,0.175352998,6.411031934,0.001410646,0.999624875,0.027351759,1.78E-06,0.662726251,0.001525571,1.081063935,0.029580096,0.006050192,4.287751909,0.643329361,,,,
0.6355,0.009043577,6.408541211,0.174286211,6.410917089,0.001410653,0.999629401,0.027185847,1.78E-06,0.662702704,0.001525578,1.08106883,0.029400668,0.006051106,4.288399458,0.643153987,,,,
0.6356,0.009043456,6.408455415,0.173219415,6.410802411,0.001410659,0.9996339,0.027019927,1.78E-06,0.662679193,0.001525585,1.081073695,0.029221231,0.00605202,4.289046995,0.642978536,,,,
0.6357,0.009043335,6.408369609,0.172152609,6.410687899,0.001410665,0.999638371,0.026853999,1.78E-06,0.662655716,0.001525592,1.08107853,0.029041784,0.006052933,4.28969452,0.642803009,,,,
0.6358,0.009043214,6.408283792,0.171085792,6.410573554,0.001410672,0.999642815,0.026688063,1.78E-06,0.662632273,0.001525598,1.081083336,0.02886233,0.006053847,4.290342033,0.642627404,,,,
0.6359,0.009043093,6.408197966,0.170018966,6.410459375,0.001410678,0.999647231,0.026522119,1.78E-06,0.662608865,0.001525605,1.081088113,0.028682866,0.006054761,4.290989535,0.642451723,,,,
0.636,0.009042972,6.40811213,0.16895213,6.410345363,0.001410684,0.999651621,0.026356167,1.78E-06,0.662585491,0.001525612,1.081092859,0.028503393,0.006055675,4.291637024,0.642275965,,,,
0.6361,0.009042851,6.408026284,0.167885284,6.410231517,0.00141069,0.999655982,0.026190206,1.78E-06,0.662562151,0.001525619,1.081097577,0.028323912,0.006056588,4.292284503,0.64210013,,,,
0.6362,0.00904273,6.407940428,0.166818428,6.410117837,0.001410696,0.999660317,0.026024237,1.78E-06,0.662538847,0.001525625,1.081102264,0.028144422,0.006057502,4.292931969,0.641924219,,,,
0.6363,0.009042609,6.407854562,0.165751562,6.410004324,0.001410703,0.999664624,0.02585826,1.78E-06,0.662515576,0.001525632,1.081106922,0.027964923,0.006058416,4.293579424,0.641748231,,,,
0.6364,0.009042488,6.407768686,0.164684686,6.409890977,0.001410709,0.999668904,0.025692276,1.78E-06,0.66249234,0.001525639,1.081111551,0.027785416,0.006059329,4.294226866,0.641572166,,,,
0.6365,0.009042367,6.407682799,0.163617799,6.409777797,0.001410715,0.999673156,0.025526283,1.78E-06,0.662469139,0.001525645,1.081116149,0.027605899,0.006060243,4.294874297,0.641396024,,,,
0.6366,0.009042246,6.407596903,0.162550903,6.409664783,0.001410721,0.999677381,0.025360282,1.78E-06,0.662445972,0.001525652,1.081120719,0.027426374,0.006061156,4.295521717,0.641219806,,,,
0.6367,0.009042125,6.407510997,0.161483997,6.409551936,0.001410727,0.999681579,0.025194272,1.78E-06,0.66242284,0.001525658,1.081125258,0.02724684,0.00606207,4.296169124,0.641043511,,,,
0.6368,0.009042004,6.407425081,0.160417081,6.409439256,0.001410733,0.999685749,0.025028255,1.78E-06,0.662399742,0.001525664,1.081129768,0.027067298,0.006062984,4.29681652,0.640867139,,,,
0.6369,0.009041883,6.407339155,0.159350155,6.409326741,0.001410738,0.999689892,0.02486223,1.78E-06,0.662376679,0.001525671,1.081134248,0.026887746,0.006063897,4.297463904,0.64069069,,,,
0.637,0.009041762,6.407253219,0.158283219,6.409214394,0.001410744,0.999694007,0.024696197,1.78E-06,0.66235365,0.001525677,1.081138699,0.026708186,0.006064811,4.298111276,0.640514165,,,,
0.6371,0.009041641,6.407167273,0.157216273,6.409102213,0.00141075,0.999698095,0.024530155,1.78E-06,0.662330655,0.001525683,1.08114312,0.026528618,0.006065724,4.298758636,0.640337563,,,,
0.6372,0.00904152,6.407081317,0.156149317,6.408990198,0.001410756,0.999702156,0.024364106,1.78E-06,0.662307695,0.00152569,1.081147512,0.026349041,0.006066638,4.299405985,0.640160884,,,,
0.6373,0.009041399,6.406995351,0.155082351,6.40887835,0.001410762,0.999706189,0.024198049,1.78E-06,0.66228477,0.001525696,1.081151873,0.026169455,0.006067551,4.300053322,0.639984129,,,,
0.6374,0.009041278,6.406909374,0.154015374,6.408766669,0.001410767,0.999710195,0.024031983,1.78E-06,0.662261879,0.001525702,1.081156206,0.02598986,0.006068465,4.300700647,0.639807297,,,,
0.6375,0.009041157,6.406823388,0.152948388,6.408655154,0.001410773,0.999714173,0.02386591,1.78E-06,0.662239022,0.001525708,1.081160508,0.025810257,0.006069378,4.30134796,0.639630389,,,,
0.6376,0.009041036,6.406737392,0.151881392,6.408543805,0.001410778,0.999718124,0.023699829,1.78E-06,0.6622162,0.001525714,1.081164781,0.025630645,0.006070291,4.301995261,0.639453403,,,,
0.6377,0.009040915,6.406651385,0.150814385,6.408432624,0.001410784,0.999722048,0.02353374,1.78E-06,0.662193413,0.00152572,1.081169024,0.025451025,0.006071205,4.302642551,0.639276342,,,,
0.6378,0.009040793,6.406565369,0.149747369,6.408321608,0.00141079,0.999725944,0.023367643,1.78E-06,0.662170659,0.001525726,1.081173238,0.025271396,0.006072118,4.303289829,0.639099203,,,,
0.6379,0.009040672,6.406479342,0.148680342,6.40821076,0.001410795,0.999729813,0.023201537,1.78E-06,0.662147941,0.001525732,1.081177422,0.025091758,0.006073032,4.303937094,0.638921988,,,,
0.638,0.009040551,6.406393306,0.147613306,6.408100078,0.001410801,0.999733654,0.023035424,1.78E-06,0.662125257,0.001525738,1.081181576,0.024912112,0.006073945,4.304584348,0.638744696,,,,
0.6381,0.00904043,6.406307259,0.146546259,6.407989562,0.001410806,0.999737468,0.022869304,1.78E-06,0.662102607,0.001525744,1.081185701,0.024732457,0.006074858,4.305231591,0.638567328,,,,
0.6382,0.009040309,6.406221202,0.145479202,6.407879213,0.001410811,0.999741254,0.022703175,1.77E-06,0.662079992,0.00152575,1.081189796,0.024552794,0.006075772,4.305878821,0.638389883,,,,
0.6383,0.009040187,6.406135135,0.144412135,6.407769031,0.001410817,0.999745013,0.022537038,1.77E-06,0.662057411,0.001525755,1.081193861,0.024373122,0.006076685,4.30652604,0.638212361,,,,
0.6384,0.009040066,6.406049058,0.143345058,6.407659015,0.001410822,0.999748745,0.022370894,1.77E-06,0.662034865,0.001525761,1.081197896,0.024193442,0.006077598,4.307173246,0.638034763,,,,
0.6385,0.009039945,6.40596297,0.14227797,6.407549166,0.001410827,0.999752449,0.022204741,1.77E-06,0.662012353,0.001525767,1.081201902,0.024013753,0.006078512,4.307820441,0.637857088,,,,
0.6386,0.009039823,6.405876873,0.141210873,6.407439484,0.001410832,0.999756126,0.022038581,1.77E-06,0.661989876,0.001525772,1.081205878,0.023834056,0.006079425,4.308467624,0.637679337,,,,
0.6387,0.009039702,6.405790765,0.140143765,6.407329968,0.001410838,0.999759775,0.021872413,1.77E-06,0.661967433,0.001525778,1.081209825,0.02365435,0.006080338,4.309114796,0.637501509,,,,
0.6388,0.009039581,6.405704648,0.139076648,6.407220619,0.001410843,0.999763396,0.021706237,1.77E-06,0.661945025,0.001525784,1.081213742,0.023474636,0.006081251,4.309761955,0.637323604,,,,
0.6389,0.00903946,6.40561852,0.13800952,6.407111436,0.001410848,0.999766991,0.021540053,1.77E-06,0.661922651,0.001525789,1.081217629,0.023294913,0.006082165,4.310409102,0.637145623,,,,
0.639,0.009039338,6.405532382,0.136942382,6.407002421,0.001410853,0.999770557,0.021373861,1.77E-06,0.661900311,0.001525795,1.081221486,0.023115182,0.006083078,4.311056238,0.636967565,,,,
0.6391,0.009039217,6.405446233,0.135875233,6.406893571,0.001410858,0.999774097,0.021207662,1.77E-06,0.661878007,0.0015258,1.081225314,0.022935442,0.006083991,4.311703362,0.636789431,,,,
0.6392,0.009039095,6.405360075,0.134808075,6.406784889,0.001410863,0.999777609,0.021041455,1.77E-06,0.661855736,0.001525805,1.081229112,0.022755694,0.006084904,4.312350474,0.636611221,,,,
0.6393,0.009038974,6.405273906,0.133740906,6.406676373,0.001410868,0.999781093,0.02087524,1.77E-06,0.6618335,0.001525811,1.08123288,0.022575938,0.006085817,4.312997574,0.636432933,,,,
0.6394,0.009038853,6.405187728,0.132673728,6.406568024,0.001410873,0.99978455,0.020709017,1.77E-06,0.661811299,0.001525816,1.081236618,0.022396173,0.00608673,4.313644662,0.63625457,,,,
0.6395,0.009038731,6.405101539,0.131606539,6.406459841,0.001410878,0.999787979,0.020542787,1.77E-06,0.661789132,0.001525821,1.081240327,0.0222164,0.006087644,4.314291738,0.636076129,,,,
0.6396,0.00903861,6.405015339,0.130539339,6.406351826,0.001410883,0.999791381,0.020376549,1.77E-06,0.661766999,0.001525827,1.081244006,0.022036618,0.006088557,4.314938802,0.635897613,,,,
0.6397,0.009038488,6.40492913,0.12947213,6.406243977,0.001410887,0.999794755,0.020210303,1.77E-06,0.661744901,0.001525832,1.081247656,0.021856828,0.00608947,4.315585855,0.635719019,,,,
0.6398,0.009038367,6.40484291,0.12840491,6.406136294,0.001410892,0.999798102,0.020044049,1.77E-06,0.661722838,0.001525837,1.081251275,0.02167703,0.006090383,4.316232895,0.63554035,,,,
0.6399,0.009038245,6.404756681,0.127337681,6.406028779,0.001410897,0.999801422,0.019877788,1.77E-06,0.661700808,0.001525842,1.081254865,0.021497224,0.006091296,4.316879924,0.635361603,,,,
0.64,0.009038124,6.404670441,0.126270441,6.40592143,0.001410901,0.999804714,0.019711519,1.77E-06,0.661678814,0.001525847,1.081258425,0.021317409,0.006092209,4.317526941,0.635182781,,,,
0.6401,0.009038002,6.40458419,0.12520319,6.405814248,0.001410906,0.999807978,0.019545242,1.77E-06,0.661656854,0.001525852,1.081261955,0.021137586,0.006093122,4.318173946,0.635003882,,,,
0.6402,0.009037881,6.40449793,0.12413593,6.405707232,0.001410911,0.999811215,0.019378958,1.77E-06,0.661634928,0.001525857,1.081265456,0.020957754,0.006094035,4.318820939,0.634824906,,,,
0.6403,0.009037759,6.404411659,0.123068659,6.405600383,0.001410915,0.999814424,0.019212666,1.77E-06,0.661613037,0.001525862,1.081268927,0.020777914,0.006094948,4.31946792,0.634645854,,,,
0.6404,0.009037638,6.404325378,0.122001378,6.405493701,0.00141092,0.999817606,0.019046366,1.77E-06,0.66159118,0.001525867,1.081272368,0.020598066,0.006095861,4.320114889,0.634466725,,,,
0.6405,0.009037516,6.404239086,0.120934086,6.405387186,0.001410924,0.99982076,0.018880059,1.77E-06,0.661569358,0.001525872,1.081275779,0.02041821,0.006096774,4.320761846,0.63428752,,,,
0.6406,0.009037395,6.404152785,0.119866785,6.405280838,0.001410929,0.999823887,0.018713744,1.77E-06,0.66154757,0.001525877,1.08127916,0.020238345,0.006097687,4.321408791,0.634108239,,,,
0.6407,0.009037273,6.404066473,0.118799473,6.405174656,0.001410933,0.999826986,0.018547421,1.77E-06,0.661525816,0.001525881,1.081282512,0.020058473,0.0060986,4.322055725,0.633928881,,,,
0.6408,0.009037152,6.40398015,0.11773215,6.405068641,0.001410938,0.999830058,0.018381091,1.77E-06,0.661504098,0.001525886,1.081285834,0.019878592,0.006099513,4.322702646,0.633749447,,,,
0.6409,0.00903703,6.403893818,0.116664818,6.404962793,0.001410942,0.999833102,0.018214753,1.77E-06,0.661482413,0.001525891,1.081289126,0.019698702,0.006100425,4.323349556,0.633569936,,,,
0.641,0.009036908,6.403807475,0.115597475,6.404857112,0.001410946,0.999836119,0.018048408,1.77E-06,0.661460763,0.001525895,1.081292389,0.019518805,0.006101338,4.323996453,0.633390349,,,,
0.6411,0.009036787,6.403721122,0.114530122,6.404751597,0.00141095,0.999839108,0.017882055,1.77E-06,0.661439148,0.0015259,1.081295621,0.0193389,0.006102251,4.324643339,0.633210686,,,,
0.6412,0.009036665,6.403634758,0.113462758,6.404646249,0.001410955,0.999842069,0.017715695,1.77E-06,0.661417567,0.001525905,1.081298824,0.019158986,0.006103164,4.325290212,0.633030946,,,,
0.6413,0.009036543,6.403548385,0.112395385,6.404541068,0.001410959,0.999845003,0.017549327,1.77E-06,0.66139602,0.001525909,1.081301997,0.018979064,0.006104077,4.325937074,0.63285113,,,,
0.6414,0.009036422,6.403462,0.111328,6.404436054,0.001410963,0.99984791,0.017382951,1.77E-06,0.661374508,0.001525914,1.08130514,0.018799134,0.00610499,4.326583924,0.632671237,,,,
0.6415,0.0090363,6.403375606,0.110260606,6.404331207,0.001410967,0.999850788,0.017216568,1.77E-06,0.66135303,0.001525918,1.081308253,0.018619196,0.006105902,4.327230762,0.632491268,,,,
0.6416,0.009036178,6.403289201,0.109193201,6.404226526,0.001410971,0.99985364,0.017050178,1.77E-06,0.661331587,0.001525922,1.081311337,0.018439249,0.006106815,4.327877587,0.632311223,,,,
0.6417,0.009036057,6.403202786,0.108125786,6.404122013,0.001410975,0.999856463,0.01688378,1.77E-06,0.661310179,0.001525927,1.081314391,0.018259295,0.006107728,4.328524401,0.632131102,,,,
0.6418,0.009035935,6.40311636,0.10705836,6.404017666,0.001410979,0.999859259,0.016717374,1.77E-06,0.661288804,0.001525931,1.081317415,0.018079332,0.006108641,4.329171203,0.631950904,,,,
0.6419,0.009035813,6.403029924,0.105990924,6.403913486,0.001410983,0.999862028,0.016550961,1.77E-06,0.661267465,0.001525935,1.081320409,0.017899362,0.006109553,4.329817993,0.631770629,,,,
0.642,0.009035691,6.402943478,0.104923478,6.403809473,0.001410987,0.999864769,0.016384541,1.77E-06,0.661246159,0.001525939,1.081323373,0.017719383,0.006110466,4.330464771,0.631590279,,,,
0.6421,0.009035569,6.402857021,0.103856021,6.403705627,0.001410991,0.999867482,0.016218113,1.77E-06,0.661224888,0.001525944,1.081326307,0.017539397,0.006111379,4.331111537,0.631409852,,,,
0.6422,0.009035448,6.402770554,0.102788554,6.403601947,0.001410995,0.999870168,0.016051678,1.77E-06,0.661203652,0.001525948,1.081329212,0.017359402,0.006112291,4.331758291,0.631229349,,,,
0.6423,0.009035326,6.402684077,0.101721077,6.403498435,0.001410998,0.999872826,0.015885235,1.77E-06,0.66118245,0.001525952,1.081332087,0.017179399,0.006113204,4.332405033,0.631048769,,,,
0.6424,0.009035204,6.402597589,0.100653589,6.403395089,0.001411002,0.999875457,0.015718785,1.77E-06,0.661161283,0.001525956,1.081334931,0.016999388,0.006114117,4.333051763,0.630868113,,,,
0.6425,0.009035082,6.402511091,0.099586091,6.40329191,0.001411006,0.99987806,0.015552327,1.77E-06,0.66114015,0.00152596,1.081337746,0.016819369,0.006115029,4.333698481,0.630687381,,,,
0.6426,0.00903496,6.402424582,0.098518582,6.403188898,0.001411009,0.999880635,0.015385862,1.77E-06,0.661119051,0.001525964,1.081340532,0.016639343,0.006115942,4.334345187,0.630506573,,,,
0.6427,0.009034838,6.402338063,0.097451063,6.403086053,0.001411013,0.999883183,0.01521939,1.77E-06,0.661097987,0.001525968,1.081343287,0.016459308,0.006116854,4.334991881,0.630325688,,,,
0.6428,0.009034716,6.402251533,0.096383533,6.402983375,0.001411017,0.999885703,0.01505291,1.77E-06,0.661076958,0.001525972,1.081346012,0.016279265,0.006117767,4.335638563,0.630144727,,,,
0.6429,0.009034595,6.402164993,0.095315993,6.402880864,0.00141102,0.999888195,0.014886423,1.77E-06,0.661055963,0.001525976,1.081348708,0.016099214,0.00611868,4.336285233,0.62996369,,,,
0.643,0.009034473,6.402078443,0.094248443,6.40277852,0.001411024,0.99989066,0.014719929,1.77E-06,0.661035002,0.001525979,1.081351374,0.015919156,0.006119592,4.336931891,0.629782576,,,,
0.6431,0.009034351,6.401991882,0.093180882,6.402676343,0.001411027,0.999893098,0.014553427,1.77E-06,0.661014076,0.001525983,1.08135401,0.015739089,0.006120505,4.337578537,0.629601387,,,,
0.6432,0.009034229,6.40190531,0.09211331,6.402574332,0.001411031,0.999895507,0.014386918,1.77E-06,0.660993184,0.001525987,1.081356616,0.015559015,0.006121417,4.338225171,0.629420121,,,,
0.6433,0.009034107,6.401818729,0.091045729,6.402472489,0.001411034,0.999897889,0.014220401,1.77E-06,0.660972327,0.00152599,1.081359192,0.015378932,0.00612233,4.338871792,0.629238779,,,,
0.6434,0.009033985,6.401732136,0.089978136,6.402370813,0.001411037,0.999900244,0.014053878,1.77E-06,0.660951504,0.001525994,1.081361738,0.015198842,0.006123242,4.339518402,0.62905736,,,,
0.6435,0.009033863,6.401645533,0.088910533,6.402269303,0.001411041,0.999902571,0.013887347,1.77E-06,0.660930716,0.001525998,1.081364254,0.015018744,0.006124154,4.340165,0.628875866,,,,
0.6436,0.009033741,6.40155892,0.08784292,6.40216796,0.001411044,0.99990487,0.013720808,1.77E-06,0.660909962,0.001526001,1.081366741,0.014838637,0.006125067,4.340811586,0.628694295,,,,
0.6437,0.009033619,6.401472296,0.086775296,6.402066785,0.001411047,0.999907141,0.013554263,1.77E-06,0.660889242,0.001526005,1.081369197,0.014658524,0.006125979,4.34145816,0.628512648,,,,
0.6438,0.009033497,6.401385662,0.085707662,6.401965776,0.00141105,0.999909385,0.01338771,1.77E-06,0.660868557,0.001526008,1.081371624,0.014478402,0.006126892,4.342104721,0.628330925,,,,
0.6439,0.009033375,6.401299017,0.084640017,6.401864935,0.001411054,0.999911601,0.01322115,1.77E-06,0.660847907,0.001526012,1.081374021,0.014298272,0.006127804,4.342751271,0.628149125,,,,
